#Position (bp)	Coverage	Std
1221890.5	0.059322033898305086	0.24356115022372735
1226374.5	0.06980374665477253	0.26420398682603663
1230858.5	0.04705619982158787	0.21692441038663185
1235342.5	0.05374665477252453	0.297551710661181
1239826.5	0.09634255129348795	0.39056673294247163
1244310.5	0.0947814451382694	0.3388994098417396
1248794.5	0.039473684210526314	0.19867985355975656
1253278.5	0.1632471008028546	0.5181797551985136
1257762.5	0.25579839429081175	0.5684619372748195
1262246.5	0.020740410347903658	0.14401531289381578
1266730.5	0.06735057983942908	0.276172385369497
1271214.5	0.06512042818911686	0.2551870454962729
1275698.5	0.07738626226583407	0.2781838641363551
1280182.5	0.09121320249776985	0.3282016525096732
1284666.5	0.044380017841213204	0.2106656541565644
1289150.5	0.062221231043710974	0.24944183900001815
1293634.5	0.016280107047279214	0.12759352274813646
1298118.5	0.04393398751115076	0.23940529946729266
1302602.5	0.0231935771632471	0.1522943766632475
1307086.5	0.03144513826940232	0.17732777072247402
1311570.5	0.041480820695807316	0.20366840868383912
1316054.5	0.07024977698483496	0.2650467449051864
1320538.5	0.024754683318465656	0.15733621108462495
1325022.5	0.015611061552185548	0.12494423376925222
1329506.5	0.11909009812667261	0.3470276489227623
1333990.5	0.04594112399643176	0.21433880655735618
1338474.5	0.04794826048171276	0.21897091241010244
1342958.5	0.06779661016949153	0.26378159808777657
1347442.5	0.05173951828724353	0.22746322403246538
1351926.5	0.044380017841213204	0.2106656541565644
1356410.5	0.08340767172167707	0.3431501233228473
1360894.5	0.025869759143621766	0.16084078818391112
1365378.5	0.04683318465655665	0.21640976100110793
1369862.5	0.06913470115967886	0.26293478499369166
1374346.5	0.06623550401427297	0.25736259249213544
1378830.5	0.13068688670829617	0.3615064130942855
1383314.5	0.0252007136485281	0.15874732642954367
1387798.5	0.10816235504014272	0.33359341622786837
1392282.5	0.08117752007136485	0.2849166897030864
1396766.5	0.09522747546833185	0.3085894934509791
1401250.5	0.08786797502230152	0.2964253279028321
1405734.5	0.05062444246208742	0.22499876102344968
1410218.5	0.1514272970561998	0.47011490993792265
1414702.5	0.0	0.0
1419186.5	0.05062444246208742	0.22499876102344968
1423670.5	0.07337198929527208	0.2952946486599577
1428154.5	0.10704727921498662	0.32718080508334624
1432638.5	0.027207850133809098	0.16494802252166924
1437122.5	0.02207850133809099	0.14858836205467435
1441606.5	0.07448706512042819	0.27292318538451105
1446090.5	0.03389830508474576	0.18411492357966466
1450574.5	0.0836306868867083	0.2891897074356352
1455058.5	0.08251561106155218	0.34573997231551784
1459542.5	0.0896520963425513	0.299419599128967
1464026.5	0.00825156110615522	0.09083810382298399
1468510.5	0.07694023193577164	0.2789843948967335
1472994.5	0.00936663693131133	0.09678138731859205
1477478.5	0.00847457627118644	0.09205746178983233
1481962.5	0.1251115075825156	0.3661039663589627
1486446.5	0.014272970561998216	0.11946953821789978
1490930.5	0.026984834968777877	0.16427061504961218
1495414.5	0.13760035682426405	0.37274448059555676
1499898.5	0.04928635147190009	0.2220052960447117
1504382.5	0.08296164139161463	0.3146724221692499
1508866.5	0.038135593220338986	0.19528336647123581
1513350.5	0.0	0.0
1517834.5	0.059545049063336304	0.24401854245801957
1522318.5	0.022747546833184657	0.15082289890193948
1526802.5	0.04482604817127565	0.22099846411646767
1531286.5	0.08586083853702052	0.2930202015851817
1535770.5	0.08942908117752008	0.29904695480395727
1540254.5	0.03300624442462088	0.18167620764596798
1544738.5	0.0	0.0
1549222.5	0.0	0.0
1553706.5	0.04794826048171276	0.21897091241010244
1558190.5	0.05909901873327386	0.2431028974185085
1562674.5	0.01650312221231044	0.12846447840671926
1567158.5	0.05798394290811775	0.24079855254572805
1571642.5	0.09500446030330062	0.3312453187523732
1576126.5	0.020740410347903658	0.19642205464356957
1580610.5	0.052185548617305975	0.22844156499487123
1585094.5	0.10303300624442462	0.38132123937745305
1589578.5	0.08006244424620874	0.2829530778171687
1594062.5	0.09522747546833185	0.31075000636929867
1598546.5	0.06712756467439786	0.383944037700337
1603030.5	0.12867975022301517	0.36243058949734064
1607514.5	0.05976806422836753	0.24988846753850444
1611998.5	0.0483942908117752	0.21998702418955352
1616482.5	0.09076717216770741	0.35244779318700625
1620966.5	0.008028545941123996	0.08960215366342483
1625450.5	0.026761819803746655	0.16359040254167312
1629934.5	0.0	0.0
1634418.5	0.053300624442462086	0.23086927998861625
1638902.5	0.06735057983942908	0.25951990258827756
1643386.5	0.06824264049955397	0.2612329238429834
1647870.5	0.09522747546833185	0.3745350968929864
1652354.5	0.10236396074933095	0.3199436837153235
1656838.5	0.03412132024977699	0.1883066946233307
1661322.5	0.012042818911685994	0.10973977816492064
1665806.5	0.05463871543264942	0.2431028974185085
1670290.5	0.09433541480820695	0.30714070848424985
1674774.5	0.08452274754683319	0.3388994098417396
1679258.5	0.0463871543264942	0.21537677295032118
1683742.5	0.0	0.0
1688226.5	0.08541480820695807	0.2922581191463431
1692710.5	0.09143621766280106	0.3312453187523732
1697194.5	0.17462087421944691	0.4551714933011572
1701678.5	0.09924174843889384	0.3150265837019058
1706162.5	0.08095450490633363	0.3434749223764619
1710646.5	0.06623550401427297	0.25736259249213544
1715130.5	0.06846565566458519	0.26165942685977356
1719614.5	0.015611061552185548	0.12494423376925222
1724098.5	0.0	0.0
1728582.5	0.0	0.0
1733066.5	0.0	0.0
1737550.5	0.024531668153434435	0.15662588596216923
1742034.5	0.05909901873327386	0.2431028974185085
1746518.5	0.08719892952720786	0.2952946486599577
1751002.5	0.10124888492417485	0.32512949454763296
1755486.5	0.03278322925958965	0.18106139638141988
1759970.5	0.030776092774308653	0.17543116249489044
1764454.5	0.020740410347903658	0.14401531289381578
1768938.5	0.03568242640499554	0.18889792588854845
1773422.5	0.05263157894736842	0.22941573387056177
1777906.5	0.12176628010704728	0.3657992605497355
1782390.5	0.07827832292595896	0.2797826351401369
1786874.5	0.026761819803746655	0.16359040254167312
1791319.0	0.15573212258796823	0.4778878995066648
